열차 번호,노선번호,노선명,운행구간기점명,운행구간종점명,운행유형,요일구분,운행구간정거장,정거장도착시각,정거장출발시각,운행속도,운영기관전화번호,데이터기준일자,역명
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,민락
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,센텀시티
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,시립미술관
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,동백
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,해운대
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,중동
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,장산
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,대저
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,체육공원
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,강서구청
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,구포
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,덕천
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,숙등
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,남산정
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,만덕
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,미남
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,사직
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,종합운동장
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,거제
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,연산
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,물만골
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,배산
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,망미
3001,S2603,부산도시철도3호선,대저,수영,일반,토요일,"대저,체육공원,강서구청,구포,덕천,숙등,남산정,만덕,미남,사직,종합운동장,거제,연산,물만골,배산,망미,수영","002-05:17,003-05:19,004-05:21,005-05:24,006-05:28,007-05:30,008-05:32,009-05:36,010-05:38,011-05:40,012-05:42,013-05:43,014-05:48,015-05:50,016-05:52,017-05:55","001-05:16,002-05:17,003-05:19,004-05:22,005-05:27,006-05:28,007-05:30,008-05:32,009-05:37,010-05:38,011-05:40,012-05:42,013-05:46,014-05:48,015-05:50,016-05:52",32,051-1544-4005,2018-01-30,수영
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,안평
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,고촌
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,동부산대학
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,영산대
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,석대
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,반여농산물시장
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,금사
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,서동
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,명장
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,충렬사
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,낙민
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,수안
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,동래
4001,S2604,부산도시철도4호선,안평,미남,일반,토요일,"안평,고촌,동부산대학,영산대,석대,반여농산물시장,금사,서동,명장,충렬사,낙민,수안,동래,미남","002-05:07,003-05:09,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:23,010-05:25,011-05:27,012-05:29,013-05:31,014-05:33","001-05:05,002-05:08,003-05:10,004-05:12,005-05:15,006-05:17,007-05:19,008-05:21,009-05:24,010-05:26,011-05:27,012-05:29,013-05:31",29,051-1544-4005,2018-01-30,미남
